"Airport","Country","Date","Passengers"
"LENNART MERI TALLINN airport","Estonia",2006-01-01,0
"LENNART MERI TALLINN airport","Estonia",2006-02-01,0
"LENNART MERI TALLINN airport","Estonia",2006-03-01,0
"LENNART MERI TALLINN airport","Estonia",2006-04-01,0
"LENNART MERI TALLINN airport","Estonia",2006-05-01,0
"LENNART MERI TALLINN airport","Estonia",2006-06-01,0
"LENNART MERI TALLINN airport","Estonia",2006-07-01,0
"LENNART MERI TALLINN airport","Estonia",2006-08-01,0
"LENNART MERI TALLINN airport","Estonia",2006-09-01,0
"LENNART MERI TALLINN airport","Estonia",2006-10-01,0
"LENNART MERI TALLINN airport","Estonia",2006-11-01,0
"LENNART MERI TALLINN airport","Estonia",2006-12-01,0
"LENNART MERI TALLINN airport","Estonia",2007-01-01,0
"LENNART MERI TALLINN airport","Estonia",2007-02-01,0
"LENNART MERI TALLINN airport","Estonia",2007-03-01,0
"LENNART MERI TALLINN airport","Estonia",2007-04-01,0
"LENNART MERI TALLINN airport","Estonia",2007-05-01,0
"LENNART MERI TALLINN airport","Estonia",2007-06-01,0
"LENNART MERI TALLINN airport","Estonia",2007-07-01,0
"LENNART MERI TALLINN airport","Estonia",2007-08-01,0
"LENNART MERI TALLINN airport","Estonia",2007-09-01,0
"LENNART MERI TALLINN airport","Estonia",2007-10-01,0
"LENNART MERI TALLINN airport","Estonia",2007-11-01,0
"LENNART MERI TALLINN airport","Estonia",2007-12-01,0
"LENNART MERI TALLINN airport","Estonia",2008-01-01,0
"LENNART MERI TALLINN airport","Estonia",2008-02-01,0
"LENNART MERI TALLINN airport","Estonia",2008-03-01,0
"LENNART MERI TALLINN airport","Estonia",2008-04-01,0
"LENNART MERI TALLINN airport","Estonia",2008-05-01,0
"LENNART MERI TALLINN airport","Estonia",2008-06-01,0
"LENNART MERI TALLINN airport","Estonia",2008-07-01,0
"LENNART MERI TALLINN airport","Estonia",2008-08-01,0
"LENNART MERI TALLINN airport","Estonia",2008-09-01,0
"LENNART MERI TALLINN airport","Estonia",2008-10-01,0
"LENNART MERI TALLINN airport","Estonia",2008-11-01,0
"LENNART MERI TALLINN airport","Estonia",2008-12-01,0
"LENNART MERI TALLINN airport","Estonia",2009-01-01,99009
"LENNART MERI TALLINN airport","Estonia",2009-02-01,91136
"LENNART MERI TALLINN airport","Estonia",2009-03-01,113514
"LENNART MERI TALLINN airport","Estonia",2009-04-01,111148
"LENNART MERI TALLINN airport","Estonia",2009-05-01,114900
"LENNART MERI TALLINN airport","Estonia",2009-06-01,126721
"LENNART MERI TALLINN airport","Estonia",2009-07-01,127751
"LENNART MERI TALLINN airport","Estonia",2009-08-01,130153
"LENNART MERI TALLINN airport","Estonia",2009-09-01,118201
"LENNART MERI TALLINN airport","Estonia",2009-10-01,117547
"LENNART MERI TALLINN airport","Estonia",2009-11-01,99473
"LENNART MERI TALLINN airport","Estonia",2009-12-01,91741
"LENNART MERI TALLINN airport","Estonia",2010-01-01,88328
"LENNART MERI TALLINN airport","Estonia",2010-02-01,83729
"LENNART MERI TALLINN airport","Estonia",2010-03-01,109021
"LENNART MERI TALLINN airport","Estonia",2010-04-01,87198
"LENNART MERI TALLINN airport","Estonia",2010-05-01,124222
"LENNART MERI TALLINN airport","Estonia",2010-06-01,138498
"LENNART MERI TALLINN airport","Estonia",2010-07-01,135412
"LENNART MERI TALLINN airport","Estonia",2010-08-01,137726
"LENNART MERI TALLINN airport","Estonia",2010-09-01,133593
"LENNART MERI TALLINN airport","Estonia",2010-10-01,131427
"LENNART MERI TALLINN airport","Estonia",2010-11-01,108565
"LENNART MERI TALLINN airport","Estonia",2010-12-01,103343
"LENNART MERI TALLINN airport","Estonia",2011-01-01,110607
"LENNART MERI TALLINN airport","Estonia",2011-02-01,103790
"LENNART MERI TALLINN airport","Estonia",2011-03-01,136764
"LENNART MERI TALLINN airport","Estonia",2011-04-01,149330
"LENNART MERI TALLINN airport","Estonia",2011-05-01,180284
"LENNART MERI TALLINN airport","Estonia",2011-06-01,186556
"LENNART MERI TALLINN airport","Estonia",2011-07-01,188606
"LENNART MERI TALLINN airport","Estonia",2011-08-01,192778
"LENNART MERI TALLINN airport","Estonia",2011-09-01,185063
"LENNART MERI TALLINN airport","Estonia",2011-10-01,179521
"LENNART MERI TALLINN airport","Estonia",2011-11-01,151528
"LENNART MERI TALLINN airport","Estonia",2011-12-01,142742
"LENNART MERI TALLINN airport","Estonia",2012-01-01,133273
"LENNART MERI TALLINN airport","Estonia",2012-02-01,125804
"LENNART MERI TALLINN airport","Estonia",2012-03-01,163573
"LENNART MERI TALLINN airport","Estonia",2012-04-01,191656
"LENNART MERI TALLINN airport","Estonia",2012-05-01,215075
"LENNART MERI TALLINN airport","Estonia",2012-06-01,224968
"LENNART MERI TALLINN airport","Estonia",2012-07-01,227873
"LENNART MERI TALLINN airport","Estonia",2012-08-01,223484
"LENNART MERI TALLINN airport","Estonia",2012-09-01,208067
"LENNART MERI TALLINN airport","Estonia",2012-10-01,202796
"LENNART MERI TALLINN airport","Estonia",2012-11-01,150764
"LENNART MERI TALLINN airport","Estonia",2012-12-01,135094
"LENNART MERI TALLINN airport","Estonia",2013-01-01,123139
"LENNART MERI TALLINN airport","Estonia",2013-02-01,108669
"LENNART MERI TALLINN airport","Estonia",2013-03-01,143652
"LENNART MERI TALLINN airport","Estonia",2013-04-01,160495
"LENNART MERI TALLINN airport","Estonia",2013-05-01,183407
"LENNART MERI TALLINN airport","Estonia",2013-06-01,200012
"LENNART MERI TALLINN airport","Estonia",2013-07-01,198795
"LENNART MERI TALLINN airport","Estonia",2013-08-01,200405
"LENNART MERI TALLINN airport","Estonia",2013-09-01,190431
"LENNART MERI TALLINN airport","Estonia",2013-10-01,187169
"LENNART MERI TALLINN airport","Estonia",2013-11-01,135934
"LENNART MERI TALLINN airport","Estonia",2013-12-01,124245
"LENNART MERI TALLINN airport","Estonia",2014-01-01,119674
"LENNART MERI TALLINN airport","Estonia",2014-02-01,112916
"LENNART MERI TALLINN airport","Estonia",2014-03-01,148384
"LENNART MERI TALLINN airport","Estonia",2014-04-01,158236
"LENNART MERI TALLINN airport","Estonia",2014-05-01,184883
"LENNART MERI TALLINN airport","Estonia",2014-06-01,199645
"LENNART MERI TALLINN airport","Estonia",2014-07-01,210793
"LENNART MERI TALLINN airport","Estonia",2014-08-01,207409
"LENNART MERI TALLINN airport","Estonia",2014-09-01,194286
"LENNART MERI TALLINN airport","Estonia",2014-10-01,188066
"LENNART MERI TALLINN airport","Estonia",2014-11-01,147570
"LENNART MERI TALLINN airport","Estonia",2014-12-01,137126
"LENNART MERI TALLINN airport","Estonia",2015-01-01,127698
"LENNART MERI TALLINN airport","Estonia",2015-02-01,121713
"LENNART MERI TALLINN airport","Estonia",2015-03-01,162444
"LENNART MERI TALLINN airport","Estonia",2015-04-01,174218
"LENNART MERI TALLINN airport","Estonia",2015-05-01,200502
"LENNART MERI TALLINN airport","Estonia",2015-06-01,217155
"LENNART MERI TALLINN airport","Estonia",2015-07-01,230818
"LENNART MERI TALLINN airport","Estonia",2015-08-01,233652
"LENNART MERI TALLINN airport","Estonia",2015-09-01,207006
"LENNART MERI TALLINN airport","Estonia",2015-10-01,206634
"LENNART MERI TALLINN airport","Estonia",2015-11-01,145370
"LENNART MERI TALLINN airport","Estonia",2015-12-01,133411
"LENNART MERI TALLINN airport","Estonia",2016-01-01,126673
"LENNART MERI TALLINN airport","Estonia",2016-02-01,127811
"LENNART MERI TALLINN airport","Estonia",2016-03-01,157596
"LENNART MERI TALLINN airport","Estonia",2016-04-01,179293
"LENNART MERI TALLINN airport","Estonia",2016-05-01,200537
"LENNART MERI TALLINN airport","Estonia",2016-06-01,224055
"LENNART MERI TALLINN airport","Estonia",2016-07-01,227231
"LENNART MERI TALLINN airport","Estonia",2016-08-01,227497
"LENNART MERI TALLINN airport","Estonia",2016-09-01,214518
"LENNART MERI TALLINN airport","Estonia",2016-10-01,210284
"LENNART MERI TALLINN airport","Estonia",2016-11-01,159672
"LENNART MERI TALLINN airport","Estonia",2016-12-01,159906
"LENNART MERI TALLINN airport","Estonia",2017-01-01,154185
"LENNART MERI TALLINN airport","Estonia",2017-02-01,149119
"LENNART MERI TALLINN airport","Estonia",2017-03-01,184307
"LENNART MERI TALLINN airport","Estonia",2017-04-01,202889
"LENNART MERI TALLINN airport","Estonia",2017-05-01,232518
"LENNART MERI TALLINN airport","Estonia",2017-06-01,258805
"LENNART MERI TALLINN airport","Estonia",2017-07-01,270526
"LENNART MERI TALLINN airport","Estonia",2017-08-01,272676
"LENNART MERI TALLINN airport","Estonia",2017-09-01,264776
"LENNART MERI TALLINN airport","Estonia",2017-10-01,255403
"LENNART MERI TALLINN airport","Estonia",2017-11-01,201932
"LENNART MERI TALLINN airport","Estonia",2017-12-01,188009
"LENNART MERI TALLINN airport","Estonia",2018-01-01,174049
"LENNART MERI TALLINN airport","Estonia",2018-02-01,170810
"LENNART MERI TALLINN airport","Estonia",2018-03-01,209683
"LENNART MERI TALLINN airport","Estonia",2018-04-01,237676
"LENNART MERI TALLINN airport","Estonia",2018-05-01,273840
"LENNART MERI TALLINN airport","Estonia",2018-06-01,298147
"LENNART MERI TALLINN airport","Estonia",2018-07-01,310856
"LENNART MERI TALLINN airport","Estonia",2018-08-01,304734
"LENNART MERI TALLINN airport","Estonia",2018-09-01,283175
"LENNART MERI TALLINN airport","Estonia",2018-10-01,283994
"LENNART MERI TALLINN airport","Estonia",2018-11-01,226791
"LENNART MERI TALLINN airport","Estonia",2018-12-01,221773
"LENNART MERI TALLINN airport","Estonia",2019-01-01,204783
"LENNART MERI TALLINN airport","Estonia",2019-02-01,194398
"LENNART MERI TALLINN airport","Estonia",2019-03-01,230699
"LENNART MERI TALLINN airport","Estonia",2019-04-01,265748
"LENNART MERI TALLINN airport","Estonia",2019-05-01,300446
"LENNART MERI TALLINN airport","Estonia",2019-06-01,316964
"LENNART MERI TALLINN airport","Estonia",2019-07-01,318394
"LENNART MERI TALLINN airport","Estonia",2019-08-01,325152
"LENNART MERI TALLINN airport","Estonia",2019-09-01,310000
"LENNART MERI TALLINN airport","Estonia",2019-10-01,315559
"LENNART MERI TALLINN airport","Estonia",2019-11-01,241243
"LENNART MERI TALLINN airport","Estonia",2019-12-01,234617
"LENNART MERI TALLINN airport","Estonia",2020-01-01,213359
"LENNART MERI TALLINN airport","Estonia",2020-02-01,211228
"LENNART MERI TALLINN airport","Estonia",2020-03-01,103004
"LENNART MERI TALLINN airport","Estonia",2020-04-01,2838
"LENNART MERI TALLINN airport","Estonia",2020-05-01,10370
"LENNART MERI TALLINN airport","Estonia",2020-06-01,24788
"LENNART MERI TALLINN airport","Estonia",2020-07-01,75126
"LENNART MERI TALLINN airport","Estonia",2020-08-01,83837
"LENNART MERI TALLINN airport","Estonia",2020-09-01,43096
"LENNART MERI TALLINN airport","Estonia",2020-10-01,34594
"LENNART MERI TALLINN airport","Estonia",2020-11-01,25626
"LENNART MERI TALLINN airport","Estonia",2020-12-01,29971
"LENNART MERI TALLINN airport","Estonia",2021-01-01,27323
"LENNART MERI TALLINN airport","Estonia",2021-02-01,24757
"LENNART MERI TALLINN airport","Estonia",2021-03-01,32758
"LENNART MERI TALLINN airport","Estonia",2021-04-01,44348
"LENNART MERI TALLINN airport","Estonia",2021-05-01,54531
"LENNART MERI TALLINN airport","Estonia",2021-06-01,97112
"LENNART MERI TALLINN airport","Estonia",2021-07-01,158514
"LENNART MERI TALLINN airport","Estonia",2021-08-01,176861
"LENNART MERI TALLINN airport","Estonia",2021-09-01,162977
"LENNART MERI TALLINN airport","Estonia",2021-10-01,184759
"LENNART MERI TALLINN airport","Estonia",2021-11-01,163275
"LENNART MERI TALLINN airport","Estonia",2021-12-01,165863
"LENNART MERI TALLINN airport","Estonia",2022-01-01,131861
"LENNART MERI TALLINN airport","Estonia",2022-02-01,126270
"LENNART MERI TALLINN airport","Estonia",2022-03-01,171744
"LENNART MERI TALLINN airport","Estonia",2022-04-01,216222
"LENNART MERI TALLINN airport","Estonia",2022-05-01,271138
"LENNART MERI TALLINN airport","Estonia",2022-06-01,278647
"LENNART MERI TALLINN airport","Estonia",2022-07-01,282461
"LENNART MERI TALLINN airport","Estonia",2022-08-01,285313
"LENNART MERI TALLINN airport","Estonia",2022-09-01,273602
"LENNART MERI TALLINN airport","Estonia",2022-10-01,282682
"LENNART MERI TALLINN airport","Estonia",2022-11-01,206429
"LENNART MERI TALLINN airport","Estonia",2022-12-01,205260
"LENNART MERI TALLINN airport","Estonia",2023-01-01,194842
"LENNART MERI TALLINN airport","Estonia",2023-02-01,189808
"LENNART MERI TALLINN airport","Estonia",2023-03-01,231342
"LENNART MERI TALLINN airport","Estonia",2023-04-01,232812
"LENNART MERI TALLINN airport","Estonia",2023-05-01,271174
"LENNART MERI TALLINN airport","Estonia",2023-06-01,268269
"LENNART MERI TALLINN airport","Estonia",2023-07-01,0
"LENNART MERI TALLINN airport","Estonia",2023-08-01,0
"LENNART MERI TALLINN airport","Estonia",2023-09-01,0
"LISBOA airport","Portugal",2002-01-01,0
"LISBOA airport","Portugal",2002-02-01,0
"LISBOA airport","Portugal",2002-03-01,0
"LISBOA airport","Portugal",2002-04-01,0
"LISBOA airport","Portugal",2002-05-01,0
"LISBOA airport","Portugal",2002-06-01,0
"LISBOA airport","Portugal",2002-07-01,0
"LISBOA airport","Portugal",2002-08-01,0
"LISBOA airport","Portugal",2002-09-01,0
"LISBOA airport","Portugal",2002-10-01,0
"LISBOA airport","Portugal",2002-11-01,0
"LISBOA airport","Portugal",2002-12-01,0
"LISBOA airport","Portugal",2003-01-01,0
"LISBOA airport","Portugal",2003-02-01,0
"LISBOA airport","Portugal",2003-03-01,0
"LISBOA airport","Portugal",2003-04-01,0
"LISBOA airport","Portugal",2003-05-01,0
"LISBOA airport","Portugal",2003-06-01,0
"LISBOA airport","Portugal",2003-07-01,0
"LISBOA airport","Portugal",2003-08-01,0
"LISBOA airport","Portugal",2003-09-01,0
"LISBOA airport","Portugal",2003-10-01,0
"LISBOA airport","Portugal",2003-11-01,0
"LISBOA airport","Portugal",2003-12-01,0
"LISBOA airport","Portugal",2004-01-01,665625
"LISBOA airport","Portugal",2004-02-01,654025
"LISBOA airport","Portugal",2004-03-01,744836
"LISBOA airport","Portugal",2004-04-01,947808
"LISBOA airport","Portugal",2004-05-01,894364
"LISBOA airport","Portugal",2004-06-01,958633
"LISBOA airport","Portugal",2004-07-01,1081829
"LISBOA airport","Portugal",2004-08-01,1210979
"LISBOA airport","Portugal",2004-09-01,1022366
"LISBOA airport","Portugal",2004-10-01,896405
"LISBOA airport","Portugal",2004-11-01,698960
"LISBOA airport","Portugal",2004-12-01,734338
"LISBOA airport","Portugal",2005-01-01,716647
"LISBOA airport","Portugal",2005-02-01,660778
"LISBOA airport","Portugal",2005-03-01,887979
"LISBOA airport","Portugal",2005-04-01,898309
"LISBOA airport","Portugal",2005-05-01,954465
"LISBOA airport","Portugal",2005-06-01,942255
"LISBOA airport","Portugal",2005-07-01,1129602
"LISBOA airport","Portugal",2005-08-01,1265882
"LISBOA airport","Portugal",2005-09-01,1065455
"LISBOA airport","Portugal",2005-10-01,938086
"LISBOA airport","Portugal",2005-11-01,758239
"LISBOA airport","Portugal",2005-12-01,798008
"LISBOA airport","Portugal",2006-01-01,756849
"LISBOA airport","Portugal",2006-02-01,703226
"LISBOA airport","Portugal",2006-03-01,874110
"LISBOA airport","Portugal",2006-04-01,1126005
"LISBOA airport","Portugal",2006-05-01,1048060
"LISBOA airport","Portugal",2006-06-01,1035938
"LISBOA airport","Portugal",2006-07-01,1240084
"LISBOA airport","Portugal",2006-08-01,1347080
"LISBOA airport","Portugal",2006-09-01,1169301
"LISBOA airport","Portugal",2006-10-01,1083900
"LISBOA airport","Portugal",2006-11-01,850341
"LISBOA airport","Portugal",2006-12-01,895463
"LISBOA airport","Portugal",2007-01-01,835739
"LISBOA airport","Portugal",2007-02-01,785100
"LISBOA airport","Portugal",2007-03-01,999186
"LISBOA airport","Portugal",2007-04-01,1146690
"LISBOA airport","Portugal",2007-05-01,1120928
"LISBOA airport","Portugal",2007-06-01,1132189
"LISBOA airport","Portugal",2007-07-01,1376743
"LISBOA airport","Portugal",2007-08-01,1465718
"LISBOA airport","Portugal",2007-09-01,1297400
"LISBOA airport","Portugal",2007-10-01,1178918
"LISBOA airport","Portugal",2007-11-01,951390
"LISBOA airport","Portugal",2007-12-01,950878
"LISBOA airport","Portugal",2008-01-01,903203
"LISBOA airport","Portugal",2008-02-01,864737
"LISBOA airport","Portugal",2008-03-01,1131240
"LISBOA airport","Portugal",2008-04-01,1073455
"LISBOA airport","Portugal",2008-05-01,1188183
"LISBOA airport","Portugal",2008-06-01,1190382
"LISBOA airport","Portugal",2008-07-01,1397633
"LISBOA airport","Portugal",2008-08-01,1503377
"LISBOA airport","Portugal",2008-09-01,1280769
"LISBOA airport","Portugal",2008-10-01,1139778
"LISBOA airport","Portugal",2008-11-01,907365
"LISBOA airport","Portugal",2008-12-01,952586
"LISBOA airport","Portugal",2009-01-01,873387
"LISBOA airport","Portugal",2009-02-01,799350
"LISBOA airport","Portugal",2009-03-01,944195
"LISBOA airport","Portugal",2009-04-01,1189946
"LISBOA airport","Portugal",2009-05-01,1119250
"LISBOA airport","Portugal",2009-06-01,1136692
"LISBOA airport","Portugal",2009-07-01,1388318
"LISBOA airport","Portugal",2009-08-01,1491044
"LISBOA airport","Portugal",2009-09-01,1225376
"LISBOA airport","Portugal",2009-10-01,1158944
"LISBOA airport","Portugal",2009-11-01,927518
"LISBOA airport","Portugal",2009-12-01,991870
"LISBOA airport","Portugal",2010-01-01,927573
"LISBOA airport","Portugal",2010-02-01,879459
"LISBOA airport","Portugal",2010-03-01,1046129
"LISBOA airport","Portugal",2010-04-01,1089815
"LISBOA airport","Portugal",2010-05-01,1176031
"LISBOA airport","Portugal",2010-06-01,1233045
"LISBOA airport","Portugal",2010-07-01,1499742
"LISBOA airport","Portugal",2010-08-01,1616919
"LISBOA airport","Portugal",2010-09-01,1380239
"LISBOA airport","Portugal",2010-10-01,1307960
"LISBOA airport","Portugal",2010-11-01,974529
"LISBOA airport","Portugal",2010-12-01,1038855
"LISBOA airport","Portugal",2011-01-01,971319
"LISBOA airport","Portugal",2011-02-01,844447
"LISBOA airport","Portugal",2011-03-01,1071266
"LISBOA airport","Portugal",2011-04-01,1294799
"LISBOA airport","Portugal",2011-05-01,1278319
"LISBOA airport","Portugal",2011-06-01,1337005
"LISBOA airport","Portugal",2011-07-01,1567531
"LISBOA airport","Portugal",2011-08-01,1619780
"LISBOA airport","Portugal",2011-09-01,1458036
"LISBOA airport","Portugal",2011-10-01,1334506
"LISBOA airport","Portugal",2011-11-01,974604
"LISBOA airport","Portugal",2011-12-01,1038828
"LISBOA airport","Portugal",2012-01-01,988294
"LISBOA airport","Portugal",2012-02-01,935380
"LISBOA airport","Portugal",2012-03-01,1110375
"LISBOA airport","Portugal",2012-04-01,1292310
"LISBOA airport","Portugal",2012-05-01,1300551
"LISBOA airport","Portugal",2012-06-01,1377919
"LISBOA airport","Portugal",2012-07-01,1604505
"LISBOA airport","Portugal",2012-08-01,1643869
"LISBOA airport","Portugal",2012-09-01,1525338
"LISBOA airport","Portugal",2012-10-01,1384585
"LISBOA airport","Portugal",2012-11-01,1052138
"LISBOA airport","Portugal",2012-12-01,1078946
"LISBOA airport","Portugal",2013-01-01,1010745
"LISBOA airport","Portugal",2013-02-01,949329
"LISBOA airport","Portugal",2013-03-01,1183537
"LISBOA airport","Portugal",2013-04-01,1300615
"LISBOA airport","Portugal",2013-05-01,1419800
"LISBOA airport","Portugal",2013-06-01,1449736
"LISBOA airport","Portugal",2013-07-01,1655134
"LISBOA airport","Portugal",2013-08-01,1706656
"LISBOA airport","Portugal",2013-09-01,1572254
"LISBOA airport","Portugal",2013-10-01,1453019
"LISBOA airport","Portugal",2013-11-01,1113334
"LISBOA airport","Portugal",2013-12-01,1194890
"LISBOA airport","Portugal",2014-01-01,1116882
"LISBOA airport","Portugal",2014-02-01,1022749
"LISBOA airport","Portugal",2014-03-01,1280770
"LISBOA airport","Portugal",2014-04-01,1535913
"LISBOA airport","Portugal",2014-05-01,1591906
"LISBOA airport","Portugal",2014-06-01,1644575
"LISBOA airport","Portugal",2014-07-01,1891129
"LISBOA airport","Portugal",2014-08-01,1967115
"LISBOA airport","Portugal",2014-09-01,1822625
"LISBOA airport","Portugal",2014-10-01,1667256
"LISBOA airport","Portugal",2014-11-01,1272774
"LISBOA airport","Portugal",2014-12-01,1331937
"LISBOA airport","Portugal",2015-01-01,1286882
"LISBOA airport","Portugal",2015-02-01,1207542
"LISBOA airport","Portugal",2015-03-01,1489433
"LISBOA airport","Portugal",2015-04-01,1695256
"LISBOA airport","Portugal",2015-05-01,1729006
"LISBOA airport","Portugal",2015-06-01,1856002
"LISBOA airport","Portugal",2015-07-01,2072681
"LISBOA airport","Portugal",2015-08-01,2123860
"LISBOA airport","Portugal",2015-09-01,1964137
"LISBOA airport","Portugal",2015-10-01,1831674
"LISBOA airport","Portugal",2015-11-01,1425785
"LISBOA airport","Portugal",2015-12-01,1428546
"LISBOA airport","Portugal",2016-01-01,1368861
"LISBOA airport","Portugal",2016-02-01,1343905
"LISBOA airport","Portugal",2016-03-01,1564395
"LISBOA airport","Portugal",2016-04-01,1733996
"LISBOA airport","Portugal",2016-05-01,1919061
"LISBOA airport","Portugal",2016-06-01,2001600
"LISBOA airport","Portugal",2016-07-01,2312756
"LISBOA airport","Portugal",2016-08-01,2366944
"LISBOA airport","Portugal",2016-09-01,2228819
"LISBOA airport","Portugal",2016-10-01,2144750
"LISBOA airport","Portugal",2016-11-01,1723460
"LISBOA airport","Portugal",2016-12-01,1754052
"LISBOA airport","Portugal",2017-01-01,1664426
"LISBOA airport","Portugal",2017-02-01,1611735
"LISBOA airport","Portugal",2017-03-01,1905524
"LISBOA airport","Portugal",2017-04-01,2260759
"LISBOA airport","Portugal",2017-05-01,2279129
"LISBOA airport","Portugal",2017-06-01,2421212
"LISBOA airport","Portugal",2017-07-01,2709100
"LISBOA airport","Portugal",2017-08-01,2732287
"LISBOA airport","Portugal",2017-09-01,2575503
"LISBOA airport","Portugal",2017-10-01,2466572
"LISBOA airport","Portugal",2017-11-01,2021554
"LISBOA airport","Portugal",2017-12-01,2028751
"LISBOA airport","Portugal",2018-01-01,1917258
"LISBOA airport","Portugal",2018-02-01,1852938
"LISBOA airport","Portugal",2018-03-01,2233214
"LISBOA airport","Portugal",2018-04-01,2464914
"LISBOA airport","Portugal",2018-05-01,2582871
"LISBOA airport","Portugal",2018-06-01,2655249
"LISBOA airport","Portugal",2018-07-01,2884070
"LISBOA airport","Portugal",2018-08-01,2896524
"LISBOA airport","Portugal",2018-09-01,2756958
"LISBOA airport","Portugal",2018-10-01,2642488
"LISBOA airport","Portugal",2018-11-01,2086417
"LISBOA airport","Portugal",2018-12-01,2072807
"LISBOA airport","Portugal",2019-01-01,1979540
